Symbol,Volume_mean,Volume_std,Volume_Change_perc,Volume_Change_std,Close_Change_perc_mean,Close_Change_perc_std,Adj_Close_Change_perc_mean,Adj_Close_Change_perc_std,first_close_price,last_close_price,first_trade_date,last_trade_date,Sector,Industry,Volatility
ari,780277.3816155989,958644.006429,16.269384558372803,140.042312,0.0136284264844834,2.393619,0.054807654735118,2.361418,18.82999992370605,11.739999771118164,2009-09-25,2023-12-29,Real Estate,Real Estate Investment Trusts,0.3799752364463469
arl,7555.61003820034,84586.218933,215.7546453618805,1977.426185,0.0732417773648656,3.595222,0.0770190674074361,3.592284,7.3125,17.40999984741211,1982-04-21,2023-12-29,Real Estate,Other Consumer Services,0.5707237992040955
arlo,1062203.2329169728,1480344.276145,19.22448038529412,139.439394,0.0665030363097633,5.049878,0.0665030363097633,5.049878,22.100000381469727,9.520000457763672,2018-08-03,2023-12-29,Consumer Staples,Consumer Electronics/Appliances,0.8016432803529738
armk,2838790.2981415577,2519069.444014,17.547521558148738,86.383953,0.0466128207797412,2.26138,0.0531150674991714,2.26205,16.389892578125,28.100000381469727,2013-12-12,2023-12-29,Consumer Discretionary,Restaurants,0.35898294598891467
aroc,932524.4962369509,680551.271398,11.528485461389025,61.373718,0.025895143891645,3.583268,0.0389031573806412,3.585053,78.5,15.399999618530272,2007-08-21,2023-12-29,Utilities,Natural Gas Distribution,0.5688261605337476
arr,241444.6654822335,422442.24023,980.0210010200558,23084.037212,-0.0550390139135706,1.951843,-0.0430763424289936,1.944809,364.0,19.31999969482422,2007-12-03,2023-12-29,Real Estate,Real Estate Investment Trusts,0.30984547057453465
arw,475031.409152696,470063.472314,47.48424222031901,364.140657,0.065490278080258,2.701135,0.0658148168200974,2.701179,4.875,122.25,1980-03-17,2023-12-29,Technology,Electronic Components,0.4287918880567472
asa,202192.7142610795,198194.182962,23.80646058196085,108.208774,0.0310420853638854,2.225429,0.0431490059870503,2.223601,7.2083330154418945,15.0600004196167,1978-01-03,2023-12-29,Industrials,Precious Metals,0.35327590166586964
asb,626535.8369374635,857984.90218,136.26780039454457,1206.410952,0.0583611193514044,2.217483,0.0694771828446717,2.216507,0.6623160243034363,21.38999938964844,1980-03-17,2023-12-29,Finance,Major Banks,0.3520145132708065
asc,329028.68039664376,346029.136354,21.354061993132397,128.445655,0.0529602608804481,3.210304,0.0613835041193932,3.208798,13.5,14.09000015258789,2013-08-01,2023-12-29,Consumer Discretionary,Marine Transportation,0.509619961014954
asg,72487.66261015527,86990.553595,29.59251185783234,155.285089,0.00420555569545,1.481092,0.0347271325682212,1.460828,10.125,5.28000020980835,1986-03-06,2023-12-29,Finance,Investment Managers,0.2351160660484366
asgn,235286.59047619047,255350.205075,90.5000320996952,1194.380849,0.1041527004076123,3.295097,0.1041527004076123,3.295097,1.90625,96.16999816894533,1992-09-22,2023-12-29,Technology,EDP Services,0.5230804324701
ash,942864.6814600128,1077553.91727,25.776620449547103,123.363907,0.042489845591911,1.924018,0.051513500486848,1.922026,6.036738872528076,84.30999755859375,1980-03-17,2023-12-29,Consumer Discretionary,Specialty Chemicals,0.30542838876071227
asix,234109.8691384951,271312.811223,23.55095035788325,294.623916,0.0833969145660218,3.197069,0.0852815790480324,3.197193,16.639999389648438,29.959999084472656,2016-09-15,2023-12-29,Industrials,Major Chemicals,0.5075189698988375
aspn,250125.95673876876,797844.777154,130.50070684311277,1969.421841,0.1060407688842297,4.21962,0.1060407688842297,4.21962,10.75,15.779999732971191,2014-06-13,2023-12-29,Consumer Discretionary,RETAIL: Building Materials,0.669843908831662
asr,80675.93637762955,119296.32923,82.37066181423195,1090.132934,0.0754125942464321,2.22031,0.0885629974570488,2.21105,15.1875,294.2699890136719,2000-09-28,2023-12-29,Consumer Discretionary,Aerospace,0.3524632856081893
asx,1298848.1088854647,1888976.222197,192.6893502321918,4805.507942,0.0574854158103651,2.841572,0.0692328473849815,2.831777,3.429263114929199,9.40999984741211,2000-10-02,2023-12-29,Technology,Semiconductors,0.4510855706690659
aten,558818.6027619821,659839.046801,18.670766484762293,100.663157,0.0418324015201901,3.122982,0.0432283301101424,3.123389,16.209999084472656,13.170000076293944,2014-03-21,2023-12-29,Technology,EDP Services,0.49575802325586704
atge,511871.3620203506,659220.709099,84.55582455505149,831.233347,0.0835924573662652,2.679157,0.0845876067341295,2.679276,1.21875,58.95000076293945,1991-06-21,2023-12-29,Real Estate,Other Consumer Services,0.42530298871787253
athm,787503.6363636364,551741.315276,15.654407613285883,75.921309,0.0525222004061148,3.336455,0.0569076251545143,3.33883,30.06999969482422,28.059999465942383,2013-12-11,2023-12-29,Technology,EDP Services,0.5296458114334806
ati,1646170.021448606,1300308.72204,11.292822476072608,63.491533,0.0681797592687758,3.42639,0.0747251557427091,3.426197,25.25,45.470001220703125,1999-11-29,2023-12-29,Industrials,Steel/Iron Ore,0.5439225500831162
atkr,423556.94006309146,362579.221058,13.063450983166756,71.646975,0.1721236796083425,3.154824,0.1721236796083425,3.154824,16.0,160.0,2016-06-10,2023-12-29,Miscellaneous,Industrial Machinery/Components,0.5008127840506822
ato,308593.2476681881,542290.146772,52.643964487645135,369.582473,0.0408270733750891,1.462833,0.0550203587932775,1.458667,5.583333015441895,115.9000015258789,1983-12-28,2023-12-29,Utilities,Oil/Gas Transmission,0.23221753965711292
atr,227920.33152033156,197962.49419,39.35554675650823,356.724794,0.0561224791880538,1.686304,0.0610293154762882,1.685876,4.875,123.62000274658205,1993-04-23,2023-12-29,Industrials,Plastic Products,0.2676924611312078
ats,7348.988877654197,48871.14551,633.7528121117856,10980.970018,0.1330472132340222,2.957481,0.1330472132340222,2.957481,7.340000152587891,43.06999969482422,2009-12-29,2023-12-29,Industrials,Industrial Machinery/Components,0.469485553991917
atus,4838836.967113277,3506806.95366,16.560296756246192,87.17358,-0.0769121013641719,3.551023,-0.0708876103428649,3.538742,32.709999084472656,3.25,2017-06-22,2023-12-29,Telecommunications,Cable & Other Pay Television Services,0.563707425472231
au,2184288.0337869544,1804412.905109,11.883476655663332,64.065756,0.0460407454794227,3.119596,0.0529838128298637,3.118564,21.375,18.690000534057617,1998-08-05,2023-12-29,Basic Materials,Precious Metals,0.4952205124195112
aub,114681.18169896546,264646.355916,84.76731767633342,541.263154,0.0694483590014799,3.001988,0.079977238874424,3.000311,6.6666669845581055,36.540000915527344,1993-10-06,2023-12-29,Finance,Major Banks,0.47655082120801007
ava,200951.0449157829,330562.330509,30.297477774311783,229.623,0.0236758508208218,1.692909,0.0376375513121836,1.687741,10.4375,35.7400016784668,1973-02-21,2023-12-29,Utilities,Power Generation,0.2687409723757827
aval,209191.8594687232,655138.657932,54.20972381011573,360.055059,-0.0508489456965567,2.128842,-0.0316815150948061,2.124131,13.579999923706056,2.430000066757202,2014-09-23,2023-12-29,Finance,Commercial Banks,0.337943190752962
avb,630265.8481249165,688234.793659,34.7660414247197,313.104781,0.0453562446344091,1.793782,0.0595469873879898,1.791104,20.875,187.22000122070312,1994-03-11,2023-12-29,Real Estate,Real Estate Investment Trusts,0.2847540646958438
avd,115098.3943229766,156345.340132,165.7334355207161,5149.469329,0.1318190740205667,4.060594,0.1343473164398791,4.060269,0.2066120058298111,10.970000267028809,1987-03-03,2023-12-29,Industrials,Agricultural Chemicals,0.6445993139520606
avk,90896.04150653344,58218.466521,10.53061802767634,59.213502,-0.0042934378390255,1.46417,0.0324265069617608,1.449931,25.020000457763672,11.380000114440918,2003-04-30,2023-12-29,Finance,Trusts Except Educational Religious and Charitable,0.23242978182728652
avns,387579.12705272256,406284.426748,14.47898003761349,137.361248,0.0041383436561931,2.445143,0.0041383436561931,2.445143,41.0,22.43000030517578,2014-10-21,2023-12-29,Health Care,Industrial Specialties,0.3881544178794244
avnt,527272.3630417007,436883.117282,17.367858214425908,92.340662,0.0697340083322716,3.109243,0.0744722490033581,3.107566,11.9375,41.56999969482422,1999-09-13,2023-12-29,Industrials,Major Chemicals,0.4935770246201041
avtr,4993573.281786942,3465853.113008,15.726691944969906,81.670293,0.0746838871389334,2.672189,0.0746838871389334,2.672189,14.5,22.82999992370605,2019-05-17,2023-12-29,Industrials,Biotechnology: Laboratory Analytical Instruments,0.42419685300974264
avy,425610.3908261175,466310.61507,59.74019604985177,439.107723,0.0476103664126345,1.949738,0.0545409915982464,1.948457,5.15625,202.16000366210932,1973-02-21,2023-12-29,Consumer Discretionary,Containers/Packaging,0.3095113121839472
awf,203161.75127234764,129240.384326,10.875767417515007,59.864653,0.0037042620359817,1.327549,0.0420071324431586,1.321725,15.0,10.119999885559082,1993-07-27,2023-12-29,Finance,Trusts Except Educational Religious and Charitable,0.2107418704351492
awi,433917.0016170016,384890.481389,23.25978580013863,450.389191,0.049237780953701,2.384073,0.0629229540789895,2.333935,40.0,98.31999969482422,2006-10-18,2023-12-29,Industrials,Plastic Products,0.3784598559254215
awk,964204.582278481,960511.267241,8.951624438845277,53.390302,0.057861278943066,1.47291,0.0674696941156789,1.469527,20.600000381469727,131.99000549316406,2008-04-23,2023-12-29,Utilities,Water Supply,0.23381721381480877
awp,368636.7142857143,209843.508367,9.976349784710646,57.378942,-0.0188265965717109,2.008934,0.0206621488588094,1.993039,20.01000022888184,3.880000114440918,2007-04-26,2023-12-29,Finance,Trusts Except Educational Religious and Charitable,0.31890838586053394
awr,94603.55269432523,128591.911495,67.83418140179636,452.192142,0.041369702027911,1.632139,0.0530044842229608,1.632737,2.354166984558105,80.41999816894531,1973-02-21,2023-12-29,Utilities,Water Supply,0.25909403394537905
ax,446109.857355759,653215.19987,77.71885662244463,607.092417,0.1004192249239681,2.744071,0.1004192249239681,2.744071,2.875,54.59999847412109,2005-03-16,2023-12-29,Finance,Savings Institutions,0.43560776675425933
axl,1435284.372508372,2234341.195746,24.38652662631579,173.061311,0.097267217602434,5.020089,0.099318755824315,5.019698,16.5,8.8100004196167,1999-01-29,2023-12-29,Consumer Discretionary,Auto Parts:O.E.M.,0.7969144232046558
axp,5100855.108373616,4449054.685943,30.550443935906436,1317.705797,0.0542659789605146,2.204152,0.0626752779829816,2.203793,3.991003036499024,187.33999633789065,1973-02-21,2023-12-29,Finance,Finance: Consumer Services,0.3498982826271384
axr,15073.90811355619,40797.565918,229.61862430298197,1454.856182,0.0827720723022927,3.639319,0.0841670259780405,3.637327,2.870369911193848,21.96999931335449,1973-05-03,2023-12-29,Real Estate,Homebuilding,0.5777239809379365
axs,695863.6310792482,506549.597211,15.66294841375969,82.569939,0.0298631879516494,1.725294,0.039951609735413,1.725042,25.549999237060547,55.369998931884766,2003-07-01,2023-12-29,Finance,Property-Casualty Insurers,0.2738819317483123
axta,2292016.579634465,1777916.151934,14.084330292555508,76.039384,0.0425030032718894,2.046489,0.0425030032718894,2.046489,20.75,33.970001220703125,2014-11-12,2023-12-29,Consumer Discretionary,Paints/Coatings,0.32487005728975576
ayi,410843.134784956,389656.701259,13.382235604571637,72.270552,0.0797244236470812,2.494095,0.0871641281289285,2.480152,13.800000190734863,204.8300018310547,2001-12-03,2023-12-29,Consumer Discretionary,Building Products,0.39592530697017847
ayx,1245191.7840375586,1245532.679614,14.660045721080444,80.847935,0.1375351726551539,3.782879,0.1375351726551539,3.782879,15.5,47.15999984741211,2017-03-24,2023-12-29,Technology,Computer Software: Prepackaged Software,0.6005134244309225
azo,539951.3090909091,554315.764565,17.06409700521275,109.49886,0.0891668477316706,1.900112,0.0891668477316706,1.900112,7.34375,2585.610107421875,1991-04-02,2023-12-29,Consumer Discretionary,Auto & Home Supply Stores,0.3016334289101737
azul,1463305.437352246,1793343.769243,16.501316151389712,91.762376,0.0699362633428723,4.813976,0.0699362633428723,4.813976,21.5,9.6899995803833,2017-04-11,2023-12-29,Consumer Discretionary,Air Freight/Delivery Services,0.7641949988060085
azz,105901.33883611546,159621.812963,147.37418539955726,962.782014,0.0805992274687752,3.2321,0.0841114183835836,3.231256,2.5510199069976807,58.09000015258789,1980-03-17,2023-12-29,Industrials,Industrial Specialties,0.5130799687495119
b,162357.43941472337,222717.865589,125.17260148033655,990.548896,0.0444220583480542,2.067378,0.054422248189689,2.067587,2.666666984558105,32.630001068115234,1980-03-17,2023-12-29,Industrials,Metal Fabrications,0.32818608323796555
ba,3590522.683775471,4951176.818215,14.156835705799422,76.044264,0.0597511271999243,2.140323,0.0690723724017152,2.138272,0.823045015335083,260.6600036621094,1962-01-02,2023-12-29,Industrials,Aerospace,0.33976574300110185
baba,19114337.58561644,13141433.321666,8.663861982012847,58.04287,0.0258924229952056,2.637287,0.0264525478298736,2.636846,93.88999938964844,77.51000213623047,2014-09-19,2023-12-29,Consumer Discretionary,Business Services,0.4186563322742161
bac,38731984.29139692,78043842.786712,34.21821099563182,321.248875,0.0439467898448638,2.389889,0.0523182715449299,2.389942,4.625,33.66999816894531,1973-02-21,2023-12-29,Finance,Major Banks,0.3793831173029307
bah,820627.8181818182,642158.994454,17.131088312822065,105.729486,0.0739553828059863,1.80503,0.0990337710131114,1.691572,19.5,127.91000366210938,2010-11-18,2023-12-29,Consumer Discretionary,Professional Services,0.2865396293406551
bak,283360.7289443441,355764.469291,155.3542866136289,1916.125559,0.0712460594307189,3.465165,0.087080571774636,3.45774,4.625,8.819999694824219,1999-01-13,2023-12-29,Industrials,Major Chemicals,0.5500778905083079
ball,1713611.8910056215,1781046.242214,36.654175017880846,182.182655,0.0590237375497702,1.867094,0.064872358231074,1.864512,0.2792969942092895,57.52000045776367,1973-02-21,2023-12-29,Industrials,Containers/Packaging,0.2963919839028499
baly,400397.3288814691,398315.773474,22.601971703425228,109.651046,0.0207855222473972,4.136888,0.0217570671946958,4.136474,29.950000762939453,13.9399995803833,2019-03-29,2023-12-29,Consumer Discretionary,Hotels/Resorts,0.6567106109836423
banc,284299.17517674784,687936.839333,166.81262710685522,1433.164981,0.0379406225757863,2.787003,0.0497843168289172,2.787552,14.229999542236328,13.43000030517578,2002-08-23,2023-12-29,Finance,Major Banks,0.4424230104714569
bap,246941.1765205092,244297.775833,330.4514990482387,6005.069147,0.057440266105681,2.031846,0.0651932233798283,2.031793,11.169794082641602,149.92999267578125,1995-10-25,2023-12-29,Finance,Major Banks,0.32254555310288063
bax,4253794.120662089,4033892.348583,13.743050042419114,82.841572,0.0375094724824149,1.767445,0.0466835652637156,1.766927,3.854181051254273,38.65999984741211,1981-10-27,2023-12-29,Health Care,Medical/Dental Instruments,0.2805731955590733
bb,15630868.230413277,20175029.039829,15.75106676412384,101.28178,0.1008003571659986,4.268743,0.1008003571659986,4.268743,1.924479007720948,3.539999961853028,1999-02-04,2023-12-29,Technology,Software - Infrastructure,0.6776419433308676
bbar,256828.6687780417,375838.922441,41.24068475874356,224.854644,0.0505207969921281,3.646439,0.059901329611827,3.645162,19.6843204498291,5.440000057220459,1993-11-24,2023-12-29,Finance,Commercial Banks,0.5788542458980233
bbd,15088945.337476809,11058338.342647,13.41317136184821,106.622854,0.065956804736018,2.958152,0.082289433833177,2.957211,1.0553189516067505,3.5,2002-08-02,2023-12-29,Finance,Major Banks,0.4695920719397005
bbdc,226964.88333726136,257688.80889,23.365715448137667,142.130185,0.0092784353961978,2.118221,0.0493548886785807,2.06876,15.239999771118164,8.579999923706055,2007-02-22,2023-12-29,Finance,Diversified Financial Services,0.3362571592724729
bbdo,15995.585922875329,40869.756957,317.5861363483146,2073.242099,0.0133351657668124,3.737643,0.0330014734965867,3.738121,14.363636016845703,3.180000066757202,2012-03-13,2023-12-29,Finance,Major Banks,0.5933324320524833
bbn,207907.98331843907,131996.870861,12.702355416269368,70.782445,-0.0018852298065747,0.923143,0.0254131508656153,0.91776,20.0,16.260000228881836,2010-08-30,2023-12-29,Finance,Finance Companies,0.14654440815300598
bbu,39774.46214511041,67713.427039,76.34596387164652,1390.212448,0.0470678193000126,2.589296,0.0503777859275985,2.588745,16.046213150024414,20.57999992370605,2016-06-01,2023-12-29,Consumer Discretionary,Engineering & Construction,0.41103799720405804
bbva,1276897.5334720777,1919233.389906,107.89603771993524,931.436075,0.0367841238147021,2.310363,0.0542977830129345,2.30766,3.817245960235596,9.109999656677246,1988-12-15,2023-12-29,Finance,Commercial Banks,0.36675875617710724
bbw,211952.15499378368,306822.550671,28.96045660725389,170.463889,0.0760987080369252,3.97375,0.0787056282780298,3.974741,25.049999237060547,22.989999771118164,2004-10-28,2023-12-29,Consumer Discretionary,Recreational Games/Products/Toys,0.6308132563405751
